area,price,bedrooms,toilets,legal_status,latitude,longitude,price_square,furniture,house_direction_x,house_direction_y,balcony_direction_x,balcony_direction_y,location_group
52.0,2.09,2,2,1,21.064555169133,105.806096020554,40.192307692307686,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
70.0,2.79,2,2,1,21.034845,105.91271,39.857142857142854,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,2.99,2,2,1,21.040498733520508,105.90479278564453,42.714285714285715,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
105.0,4.55,3,2,1,20.993579864502,105.798210144043,43.333333333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
41.0,1.95,2,1,1,20.9315716430013,105.825924597082,47.5609756097561,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
76.0,5.9,1,2,1,21.0766169368273,105.814929472069,77.63157894736842,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
129.0,7.3,3,2,1,21.0741698883102,105.812790376042,56.58914728682171,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
99.0,5.9,3,2,1,21.0359783172607,105.906295776367,59.5959595959596,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,2.85,2,2,3,21.0404987335205,105.904792785645,39.58333333333333,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
62.0,3.03,2,2,1,21.025880813598633,105.74070739746094,48.87096774193548,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
69.0,2.95,2,2,0,21.041181564331055,105.73535919189453,42.753623188405804,2,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,0
80.0,3.36,2,2,1,21.0092393088432,105.834167885243,41.99999999999999,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,3.25,2,2,3,21.0404987335205,105.904792785645,46.42857142857143,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,3.28,2,2,3,21.0404987335205,105.904792785645,45.55555555555555,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
117.0,4.329,3,2,1,21.0658309094861,105.906813939994,37.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.0,2.68,2,1,1,21.03484535217285,105.91271209716797,38.84057971014493,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.0,3.5,2,2,1,21.006574630737305,105.74504852294922,63.63636363636363,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,2.45,2,1,1,21.0233930360657,105.836425035469,40.83333333333334,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
92.0,3.4,3,2,1,21.0121205320979,105.829138956207,36.95652173913044,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.8,4.45,3,2,1,21.001741409301758,105.94214630126953,58.70712401055409,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
116.0,9.4,3,2,1,21.03449821472168,105.79551696777344,81.0344827586207,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,2.95,2,1,1,20.97145652771,105.828170776367,49.16666666666667,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
73.0,3.5,2,2,1,20.9750257998678,105.823728467834,47.94520547945205,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,8.6,2,2,1,20.99479103088379,105.86784362792969,90.52631578947367,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
110.8,7.5,3,2,1,21.044233322143555,105.76731872558594,67.68953068592059,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,4.5,2,2,3,20.9585018157959,105.82634735107422,60.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
30.0,1.48,1,1,1,21.0116333242118,105.841359226712,49.333333333333336,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
66.0,3.4,2,2,1,20.973291397094727,105.82000732421875,51.515151515151516,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
79.0,4.6,3,2,3,20.96273422241211,105.86434173583984,58.22784810126582,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
107.0,5.1,3,2,3,20.96273422241211,105.86434173583984,47.66355140186916,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,3.45,3,2,1,21.0184622430261,105.811489741748,46.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,2.45,2,1,1,21.0117106837507,105.856798830263,40.83333333333334,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.2,4.42,2,2,1,21.0012416647739,105.966563888009,63.872832369942195,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
120.0,7.2,3,3,1,21.064611434936523,105.91111755371094,60.00000000000001,2,0.7071067811865474,-0.7071067811865477,1.0,0.0,0
83.0,2.95,2,2,0,20.960405349731445,105.79469299316406,35.54216867469879,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
66.0,2.0,2,2,3,20.96473503112793,105.82636260986328,30.303030303030305,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
75.0,4.65,2,2,1,20.983062744140625,105.80908203125,62.00000000000001,2,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
130.0,9.9,3,2,1,21.002666473388672,105.8154296875,76.15384615384616,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
155.0,8.7,3,3,1,21.00474739074707,105.8061752319336,56.12903225806451,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
180.0,9.16,4,3,0,21.0443172454834,105.877861022949,50.888888888888886,0,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
150.0,8.15,3,3,1,20.999496459960938,105.8006591796875,54.333333333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
66.0,4.0,2,1,1,21.0359783172607,105.906295776367,60.60606060606061,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,3.15,2,2,3,21.0423583984375,105.927299499512,45.0,1,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
113.1,5.35,3,3,1,20.976024627685547,105.7615966796875,47.303271441202476,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
110.8,7.5,3,2,1,21.044233322143555,105.76731872558594,67.68953068592059,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
92.0,4.5,3,2,1,21.0919170379639,105.785003662109,48.913043478260875,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
79.0,3.3,3,2,1,21.0135812000293,105.833152962913,41.77215189873418,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
78.0,5.45,2,2,1,21.0400861039412,105.766318147001,69.87179487179488,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.0,4.2,3,2,1,20.964223861694336,105.82318115234375,61.76470588235294,2,1.0,0.0,-1.0,1.2246467991473532e-16,0
107.0,5.1,3,2,3,20.96273422241211,105.86434173583984,47.66355140186916,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
79.0,4.6,3,2,3,20.96273422241211,105.86434173583984,58.22784810126582,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.0,4.2,3,2,1,20.964223861694336,105.82318115234375,61.76470588235294,2,1.0,0.0,-1.0,1.2246467991473532e-16,0
78.2,4.9,2,2,1,20.983062744140625,105.80908203125,62.65984654731457,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
153.0,8.81,3,3,1,21.0083656311035,105.802909851074,57.58169934640523,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
100.0,6.8,4,2,3,21.051164627075195,105.79280090332031,68.0,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
105.0,9.0,3,2,1,21.011089324951172,105.7999038696289,85.71428571428571,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
90.0,4.95,2,2,1,20.993579864501953,105.79821014404297,55.0,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
111.0,12.6,3,3,1,21.065832,105.82651,113.5135135135135,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
70.0,2.6,3,2,3,21.040212631225586,105.76447296142578,37.142857142857146,2,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,0
72.0,4.2,3,2,1,20.979808807373047,105.78756713867188,58.333333333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,7.5,2,2,1,20.998958587646484,105.78803253173828,104.16666666666667,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
133.0,6.6,3,2,3,20.997516632080078,105.795166015625,49.62406015037594,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
106.0,9.0,3,2,1,21.0261878967285,105.790992736816,84.90566037735849,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
56.0,3.05,1,1,3,21.001741409301758,105.94214630126953,54.46428571428571,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
77.8,6.2,2,2,3,21.0048179626465,105.804672241211,79.69151670951157,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
90.0,4.0,3,2,3,20.993579864501953,105.79821014404297,44.44444444444444,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
61.75,5.65,2,2,1,21.006206512451172,105.73707580566406,91.49797570850203,2,-1.8369701987210297e-16,-1.0,0.7071067811865474,-0.7071067811865477,0
48.0,3.07,1,1,1,21.006216049194336,105.7364730834961,63.95833333333333,2,-1.8369701987210297e-16,-1.0,0.7071067811865476,0.7071067811865475,0
79.0,3.3,3,2,1,21.0135812000293,105.833152962913,41.77215189873418,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
94.0,6.5,2,2,1,21.008878707885742,105.80025482177734,69.14893617021276,0,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
78.0,5.5,2,2,3,20.9991188049316,105.808441162109,70.51282051282051,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
128.0,7.75,3,2,1,21.0048179626465,105.804672241211,60.546875,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
104.0,8.25,3,2,1,20.9991188049316,105.808441162109,79.32692307692307,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.6,3,2,1,20.99358,105.79821,51.11111111111111,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
53.0,0.8,2,2,1,21.0164891,105.8227091,15.09433962264151,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
135.0,8.05,3,2,1,21.006311416626,105.807479858398,59.62962962962963,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
125.0,6.7,3,2,1,20.99628,105.79325,53.6,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,6.0,3,2,1,21.0048179626465,105.804672241211,68.18181818181817,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
72.5,4.85,2,2,1,21.0046138763428,105.804077148438,66.89655172413792,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
58.0,0.989,2,2,1,21.0081338,105.8462749,17.051724137931036,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,5.58,2,2,1,20.9972763061523,105.80298614502,74.4,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.0,7.2,2,2,3,20.998958587646484,105.78803253173828,104.34782608695653,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,4.5,2,1,1,21.006311416626,105.807479858398,60.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,5.95,2,2,1,21.006311416626,105.807479858398,67.61363636363636,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
53.0,0.792,2,2,1,21.0081338,105.8462749,14.943396226415095,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
58.0,0.8,2,2,1,21.0160174,105.8326225,13.793103448275863,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.0,4.5,2,2,3,20.973968505859375,105.82169342041016,65.21739130434783,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
200.0,15.0,4,3,1,21.0046138763428,105.804077148438,75.0,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
58.0,0.8,2,2,1,21.0160174,105.8326225,13.793103448275863,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
104.0,13.52,3,2,3,21.0630493164063,105.797309875488,130.0,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
74.0,4.65,2,2,1,21.069098,105.88804,62.837837837837846,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
65.0,3.38,2,1,1,20.977920532226562,105.8363265991211,52.0,2,0.7071067811865476,0.7071067811865475,-1.8369701987210297e-16,-1.0,0
88.0,5.95,2,2,1,21.006311416626,105.807479858398,67.61363636363636,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
100.0,6.3,3,2,1,20.998708724975586,105.81198120117188,63.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
30.0,2.35,2,1,1,20.997934114797,105.844518097178,78.33333333333334,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,2.49,2,2,1,20.9977299757272,105.515579943615,35.57142857142858,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
82.0,5.33,3,2,1,21.0345770717272,105.825385865909,65.0,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
83.0,4.9,2,2,1,20.9859714508057,105.79833984375,59.036144578313255,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
47.0,2.2,1,1,1,21.0024147033691,105.964111328125,46.808510638297875,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
120.0,12.9,3,2,3,21.0461521148682,105.915649414063,107.5,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
77.0,7.0,2,2,1,21.037153244018555,105.78633880615234,90.9090909090909,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
63.0,1.7,2,2,3,20.962467193603516,105.79236602783203,26.98412698412698,2,-1.0,1.2246467991473532e-16,-1.8369701987210297e-16,-1.0,0
45.5,1.76,1,1,3,20.9573471008481,105.806805293271,38.68131868131868,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
87.0,4.5,3,2,1,20.993867874145508,105.86184692382812,51.724137931034484,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
88.0,6.0,3,2,1,21.0048179626465,105.804672241211,68.18181818181817,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
62.0,3.18,2,2,1,21.08632469177246,105.78231811523438,51.29032258064516,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
130.0,10.0,3,2,1,20.9881289663427,105.800763209393,76.92307692307693,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
127.0,10.7,4,3,0,21.012405395507812,105.73401641845703,84.251968503937,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
37.0,1.7,1,1,0,21.0082664489746,105.952774047852,45.945945945945944,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
31.0,2.9,1,1,0,21.011882781982422,105.78644561767578,93.54838709677419,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
105.0,7.4,3,2,0,21.00029182434082,105.81600952148438,70.47619047619048,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
121.0,10.8,3,2,1,21.0650177001953,105.798934936523,89.25619834710744,2,1.0,0.0,0.7071067811865476,0.7071067811865475,0
47.0,2.2,1,1,1,21.0024147033691,105.964111328125,46.808510638297875,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
118.0,12.1,3,2,0,20.997587,105.80383,102.54237288135593,2,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
87.0,4.5,3,2,1,20.993867874145508,105.86184692382812,51.724137931034484,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
77.0,4.5,3,2,1,21.0315856933594,105.768203735352,58.44155844155844,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
52.0,1.9,2,2,1,20.92646,105.71283,36.53846153846153,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,2.93,2,2,0,20.9397029876709,105.7872543334961,40.69444444444445,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
70.0,2.49,2,2,1,20.9977453007518,105.51595764412,35.57142857142858,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
86.0,7.96,3,2,1,21.0272464752197,105.786010742188,92.55813953488372,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
122.0,5.3,3,2,1,21.034912109375,105.764404296875,43.442622950819676,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
122.0,11.59,3,2,3,21.0630359649658,105.795417785645,95.0,2,1.0,0.0,0.7071067811865476,0.7071067811865475,0
84.0,2.74,2,2,0,20.962467193603516,105.79236602783203,32.61904761904762,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
52.0,1.9,2,2,1,20.92646,105.71283,36.53846153846153,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
100.0,3.88,3,2,1,21.06269073486328,105.90833282470703,38.800000000000004,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
61.0,4.7,2,2,1,21.03116226196289,105.76041412353516,77.04918032786885,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,2.28,3,2,1,20.9875254678222,105.800976911775,38.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
106.0,4.6,3,2,1,21.034912109375,105.764404296875,43.39622641509434,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
135.0,6.21,3,2,1,21.0304336547852,105.76927947998,46.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
102.0,7.242,3,2,1,20.985971450805664,105.79833984375,71.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
140.0,11.0,3,2,1,21.063085556030273,105.7948226928711,78.57142857142857,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
61.0,4.7,2,2,1,21.03116226196289,105.76041412353516,77.04918032786885,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
252.0,40.0,4,4,0,21.0630493164063,105.797309875488,158.73015873015873,2,0.7071067811865476,0.7071067811865475,-1.0,1.2246467991473532e-16,0
157.0,8.63,3,2,1,21.0291328430176,105.761299133301,54.96815286624204,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
62.0,3.35,2,1,1,20.97244644165039,105.81983947753906,54.03225806451613,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
104.0,9.6,3,2,1,21.034458,105.76965,92.30769230769229,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,6.5,2,2,1,21.06348991394043,105.79492950439453,68.42105263157895,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,7.0,3,2,1,21.01905632019043,105.78797912597656,73.68421052631578,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
140.0,11.0,3,2,1,21.063085556030273,105.7948226928711,78.57142857142857,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
67.0,3.3,2,2,1,20.9585018157959,105.826347351074,49.253731343283576,1,0.7071067811865476,0.7071067811865475,1.0,0.0,0
128.0,8.6,3,2,1,21.06349,105.79493,67.1875,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
62.0,3.35,2,1,1,20.97244644165039,105.81983947753906,54.03225806451613,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,6.5,2,2,1,21.063085556030273,105.7948226928711,68.42105263157895,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
82.0,5.37,2,2,1,20.9859714508057,105.79833984375,65.48780487804878,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,7.1,2,2,1,21.065750122070312,105.79821014404297,74.73684210526315,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
58.0,0.82,2,1,3,21.0065203,105.8358167,14.137931034482758,2,1.0,0.0,-1.0,1.2246467991473532e-16,0
107.7,10.9,3,2,1,21.0302801712035,105.769501742328,101.20705663881151,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
46.0,2.2,2,1,0,20.964735,105.82636,47.82608695652174,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
82.0,4.55,3,2,1,21.0463014219179,105.877612987767,55.487804878048784,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
86.0,4.62,3,2,1,20.97145652770996,105.82817077636719,53.72093023255814,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
