area,price,longitude,latitude,legal,furniture,frontage,floor,bedroom,toilet
62.0,5.3,106.692892427645,10.8184812260688,1.0,2.0,,2.0,3.0,2.0
48.0,5.1,106.612322572414,10.7761345327225,1.0,2.0,4.0,4.0,4.0,3.0
40.0,3.99,108.21038262193,16.06982824794,1.0,2.0,5.0,3.0,3.0,3.0
38.0,4.45,105.751734823975,21.0865258841614,1.0,2.0,7.7,5.0,4.0,4.0
100.0,12.9,106.660720984748,10.7615304036113,1.0,2.0,5.0,,6.0,5.0
96.0,13.5,105.912854674784,21.0349755133896,1.0,1.0,5.05,3.0,3.0,4.0
86.0,19.8,105.811000022633,21.003366762971,1.0,3.0,6.6,7.0,25.0,25.0
195.0,5.9,106.7553965,10.8471328,,3.0,,2.0,3.0,
23.0,5.5,106.663168187734,10.7812774826581,1.0,1.0,5.97,3.0,2.0,2.0
56.0,11.3,105.809265595878,21.0555904051295,1.0,2.0,,,,
96.0,26.0,105.788549294139,21.031928520867,,2.0,5.6,4.0,,
52.0,7.9,106.695617416654,10.8026481043708,1.0,2.0,,3.0,4.0,4.0
80.0,19.0,105.868208904759,21.0593647974125,1.0,2.0,5.0,6.0,6.0,7.0
54.0,8.9,106.681230742575,10.8039420180148,1.0,2.0,4.0,4.0,5.0,5.0
38.0,5.8,105.81755861586,20.9955386959473,1.0,1.0,,3.0,3.0,3.0
116.0,0.87,106.590173386411,10.7148798859182,1.0,2.0,,2.0,3.0,2.0
71.2,1.4,109.108498596223,12.22952491227,1.0,0.0,6.0,1.0,,
73.0,4.5,108.163427577314,16.0557788877321,1.0,2.0,5.0,2.0,3.0,3.0
145.0,14.5,106.770849735564,10.852427234175,1.0,1.0,5.4,4.0,12.0,12.0
23.0,7.3,105.798539322902,21.0276508983325,1.0,2.0,3.16,6.0,3.0,4.0
59.0,9.5,106.672954516717,10.8150485940845,1.0,2.0,3.5,3.0,4.0,4.0
60.0,6.5,106.718287578178,10.8452463242673,1.0,0.0,4.2,3.0,4.0,4.0
46.0,11.5,105.826180595731,20.9967443292226,1.0,2.0,4.5,7.0,4.0,
37.0,6.5,105.7891513,21.0523823,1.0,3.0,4.0,5.0,5.0,5.0
90.0,15.0,105.919831278303,21.0672190104741,1.0,2.0,5.0,5.0,4.0,4.0
48.0,4.68,105.720941726151,21.0623838667129,1.0,1.0,4.0,4.0,4.0,4.0
95.0,10.35,106.661905030778,10.7838368732185,1.0,2.0,5.0,2.0,9.0,10.0
33.0,6.5,105.805934031908,21.0644569351307,1.0,2.0,4.3,5.0,3.0,4.0
120.0,13.5,105.831862109539,21.0620447496388,1.0,1.0,4.8,6.0,7.0,7.0
40.0,4.5,105.866221589657,20.9125171627032,1.0,2.0,5.0,4.0,,
80.0,12.0,106.710315794218,10.7424504807961,,2.0,7.0,3.0,,
21.0,2.0,106.716585422919,10.7998879504097,1.0,3.0,,4.0,3.0,3.0
43.0,3.0,105.69683783716,20.9660072006085,1.0,1.0,4.0,3.0,3.0,2.0
40.0,6.35,105.781421971106,21.0868850079714,1.0,1.0,,5.0,6.0,4.0
65.0,7.0,106.732304147367,10.7308341449244,1.0,2.0,4.5,3.0,5.0,
70.0,15.5,105.860241617301,20.9953304719885,1.0,2.0,,7.0,17.0,17.0
102.0,16.5,105.88285619388,21.0620508079743,1.0,2.0,5.2,6.0,6.0,6.0
69.2,3.0,106.680375379621,11.0206392947348,1.0,2.0,5.5,2.0,3.0,3.0
50.0,9.1,105.81136200805,20.9993970623974,1.0,2.0,3.5,4.0,7.0,7.0
38.0,8.48,105.85661154881,20.9947148882053,1.0,2.0,4.0,5.0,4.0,4.0
40.5,6.5,105.818648254633,20.9638494669024,1.0,1.0,3.05,4.0,5.0,4.0
85.0,13.6,105.897491847387,21.0653746562068,1.0,2.0,4.0,4.0,4.0,3.0
36.0,5.8,105.794275925628,20.9581330124047,1.0,2.0,3.2,6.0,5.0,4.0
82.0,8.68,106.629157768752,10.7776534873203,1.0,2.0,4.0,3.0,4.0,5.0
67.0,13.0,105.785695994572,21.0733593107155,1.0,2.0,3.0,1.0,3.0,3.0
65.0,3.98,106.679067218321,20.8295482645812,1.0,3.0,3.7,3.0,3.0,3.0
85.0,1.4,106.6539485273,10.693938233803,1.0,2.0,5.0,2.0,4.0,4.0
80.0,8.5,106.728832359669,10.7470416584759,1.0,2.0,4.0,5.0,4.0,5.0
36.0,9.2,105.7784984008,21.0360544239494,1.0,2.0,5.0,6.0,3.0,4.0
51.6,8.5,106.737753348934,10.7141114033649,1.0,2.0,,3.0,4.0,5.0
48.0,3.99,106.627451,10.7732236,1.0,1.0,4.0,2.0,2.0,2.0
40.0,2.92,105.744100576026,20.9606256956392,1.0,2.0,,3.0,3.0,3.0
41.0,6.5,105.764786433369,20.9670762291749,1.0,2.0,3.5,4.0,4.0,4.0
64.0,8.4,106.622501270467,10.7924392587195,1.0,1.0,,4.0,4.0,5.0
63.0,15.3,105.8667669,21.0497426,,,4.6,6.0,3.0,5.0
66.0,9.8,105.806040045805,21.0235071783455,1.0,2.0,,5.0,9.0,9.0
35.0,7.38,105.900726346127,21.0321452485001,1.0,2.0,,6.0,,
48.0,8.0,105.907994472881,21.0251191689434,1.0,1.0,4.55,6.0,3.0,4.0
40.0,6.35,105.781888767232,21.0921953827528,1.0,2.0,4.0,5.0,7.0,5.0
30.0,6.35,105.804709656672,21.050045874507,1.0,2.0,,5.0,3.0,4.0
95.0,7.2,106.74673923503,10.848916346215,1.0,1.0,5.0,3.0,4.0,4.0
46.2,3.95,106.627254831305,10.8369078723717,1.0,2.0,3.3,2.0,4.0,4.0
54.0,4.5,105.831777173841,20.9909408600191,0.0,2.0,,4.0,3.0,3.0
45.0,8.85,105.823619649764,21.034805109256,1.0,2.0,5.0,6.0,3.0,4.0
40.0,8.3,105.823355566047,21.034650847295,1.0,2.0,4.0,6.0,4.0,5.0
52.0,2.55,106.683864907251,10.8177858930752,1.0,2.0,,4.0,5.0,6.0
46.0,3.65,106.656827979525,10.7359645460826,1.0,1.0,,3.0,4.0,3.0
75.5,7.7,106.758495574081,10.84500193498,1.0,2.0,5.0,3.0,4.0,4.0
31.0,12.8,106.680838885998,10.7682321358082,1.0,1.0,4.0,3.0,4.0,5.0
31.0,3.26,105.734334357317,20.9773735210073,1.0,2.0,,4.0,3.0,3.0
57.0,12.8,105.824073094367,21.0429977508019,1.0,2.0,,7.0,12.0,12.0
50.0,13.6,105.871924902928,21.0467830567144,1.0,2.0,4.0,4.0,4.0,4.0
126.9,2.45,105.623718777377,21.3127719970567,1.0,2.0,,2.0,2.0,2.0
45.0,8.5,106.682206272583,10.7989452340606,1.0,0.0,,5.0,5.0,2.0
86.0,4.3,108.219402557049,16.0444090420942,1.0,0.0,6.0,1.0,2.0,1.0
32.0,29.0,105.84960401261,21.0381325311864,1.0,1.0,5.0,4.0,,
40.0,0.999,105.946079638053,21.1380467807056,1.0,0.0,3.8,2.0,1.0,1.0
58.0,6.0,105.907630125745,21.0247477187942,1.0,2.0,6.0,5.0,4.0,4.0
68.0,19.3,105.785581669404,20.991983987694,1.0,2.0,5.2,3.0,3.0,3.0
66.0,15.5,105.803575254623,20.990660618924,,1.0,4.6,5.0,5.0,5.0
86.0,19.8,105.810879572553,21.0033322399047,1.0,2.0,6.6,6.0,25.0,25.0
30.0,3.6,105.732368737235,20.9481542058246,1.0,1.0,3.0,4.0,3.0,4.0
101.0,9.4,106.660633056548,10.7614679781631,1.0,2.0,,4.0,6.0,5.0
32.0,6.8,105.833850663946,21.0271220640014,1.0,2.0,4.1,5.0,3.0,4.0
68.0,6.9,106.730685616814,10.8325094354072,1.0,1.0,4.0,2.0,2.0,2.0
32.0,2.9,106.733033928107,10.7276831738204,1.0,2.0,4.0,2.0,,
68.0,19.3,105.79421105813,20.9971176439278,1.0,2.0,5.2,3.0,3.0,3.0
114.0,1.85,108.008878286801,13.9900709107016,1.0,2.0,4.0,2.0,2.0,2.0
76.0,8.8,106.731876215521,10.7317437936218,1.0,2.0,4.0,6.0,6.0,7.0
66.0,15.5,105.803575254623,20.990660618924,,1.0,4.6,5.0,5.0,5.0
70.0,7.5,105.893098871776,21.0263885565106,1.0,2.0,,5.0,5.0,4.0
35.0,10.5,105.816373420104,21.0055360199904,1.0,2.0,4.0,4.0,5.0,3.0
45.0,5.85,105.84346256834,20.9193678619377,1.0,1.0,38.0,5.0,4.0,4.0
49.0,6.3,106.689990038506,10.7456790259723,1.0,1.0,,4.0,4.0,4.0
80.0,19.5,105.785876772809,21.0416827693487,1.0,2.0,6.0,5.0,6.0,5.0
58.0,14.5,105.819727255165,21.0124554090813,1.0,2.0,7.6,7.0,14.0,15.0
90.2,7.95,106.6131523,10.7348052,1.0,0.0,,2.0,3.0,3.0
55.0,19.0,105.806351557923,21.0234152811758,1.0,2.0,3.3,6.0,9.0,10.0
56.0,2.8,106.575559859996,10.7876293039031,1.0,2.0,4.0,1.0,4.0,2.0
30.0,4.35,105.790165534193,21.0889644908813,1.0,1.0,8.0,3.0,3.0,2.0
86.0,3.6,106.816605364008,10.9274792148858,1.0,2.0,,2.0,4.0,3.0
186.0,44.0,106.678136016786,10.7878829281964,1.0,2.0,9.0,4.0,6.0,6.0
96.0,10.0,106.647179988772,10.7795305759951,1.0,2.0,4.0,3.0,5.0,6.0
96.0,17.0,105.806020526917,21.0645569299056,1.0,2.0,6.0,6.0,6.0,6.0
56.0,9.1,105.912919398355,21.0347938185842,1.0,2.0,3.5,4.0,4.0,5.0
101.0,1.85,105.635731836679,21.3475869501614,1.0,1.0,5.0,1.0,2.0,
17.0,2.6,105.81595732086,21.0398936310993,1.0,1.0,5.3,2.0,,
80.0,23.0,105.813357725225,20.9916868282568,1.0,2.0,8.0,8.0,,
51.0,11.25,105.831544373593,21.0098409463857,1.0,2.0,,6.0,3.0,5.0
36.0,6.3,105.7868365,20.9703841,1.0,2.0,4.5,5.0,3.0,4.0
75.0,40.0,105.823708578484,21.0172537292482,1.0,2.0,7.5,5.0,5.0,
55.0,18.0,105.856589432446,20.9948717525301,1.0,2.0,,6.0,5.0,5.0
72.0,3.3,106.727177023733,10.8499094333069,1.0,1.0,5.0,2.0,3.0,2.0
31.0,6.4,105.769505102327,21.0308821042757,1.0,2.0,46.0,5.0,3.0,3.0
22.0,3.8,105.774348208813,21.0313891316532,1.0,1.0,4.6,5.0,3.0,3.0
35.0,4.2,106.643851726724,10.7497129641556,1.0,0.0,,,,
77.0,16.5,105.811513409278,21.0898807664823,1.0,2.0,4.5,5.0,5.0,5.0
42.0,4.65,105.859774705263,20.9250507248557,1.0,,4.3,,,
15.0,3.2,106.6640006312,10.7745649169509,1.0,1.0,3.0,2.0,2.0,1.0
80.0,18.5,105.866817703162,21.0497709915663,1.0,1.0,4.5,6.0,4.0,7.0
84.0,34.0,105.813087661437,21.0088265368469,1.0,2.0,18.0,9.0,9.0,9.0
64.0,8.9,106.642192,10.784533,1.0,1.0,4.0,5.0,4.0,5.0
216.0,43.0,105.908260040429,21.0389346293725,1.0,1.0,,4.0,5.0,4.0
32.0,6.82,105.83246056462,21.0227028433066,1.0,2.0,4.1,5.0,3.0,4.0
132.0,14.2,106.69497110607,10.8068762018272,1.0,2.0,6.0,3.0,5.0,6.0
35.0,8.0,105.825160348542,21.0349023577431,1.0,3.0,4.5,4.0,3.0,4.0
30.0,6.5,106.672432101689,10.7627220050742,1.0,1.0,3.6,4.0,3.0,3.0
53.0,5.6,105.757795662697,21.1275863763496,1.0,1.0,4.0,3.0,4.0,3.0
70.0,9.0,105.879749060695,20.981993964467,1.0,1.0,,3.0,3.0,3.0
22.0,4.3,106.693939217385,10.7585889737151,1.0,2.0,5.2,2.0,1.0,2.0
50.0,12.8,105.784121753119,21.0344673433594,1.0,1.0,4.8,7.0,5.0,6.0
56.0,12.5,105.769236857417,21.0305435074099,1.0,1.0,,,11.0,11.0
5666.0,110.0,106.768298063225,10.8580225418314,1.0,2.0,100.0,1.0,2.0,2.0
56.3,8.3,105.80349731445312,20.961641311645508,1.0,0.0,4.5,4.0,5.0,3.0
60.0,12.8,105.818549418847,21.0254459739975,1.0,0.0,,4.0,4.0,4.0
52.0,11.8,105.899037340889,21.0522353748539,1.0,1.0,5.0,5.0,4.0,4.0
50.0,4.3,108.2140072008,16.0424371960849,,2.0,5.0,4.0,4.0,4.0
41.0,6.3,105.79450476705,21.0348279131997,1.0,2.0,,5.0,4.0,3.0
38.0,5.6,105.780824430389,21.0867087079395,1.0,2.0,4.0,5.0,3.0,4.0
95.0,15.5,105.866776698349,21.0500114953667,1.0,2.0,4.8,5.0,3.0,4.0
230.0,61.7,105.819650520549,21.0126057128463,1.0,2.0,7.0,10.0,9.0,
36.0,2.5,105.85244722590335,21.02894860978742,1.0,2.0,4.0,3.0,3.0,3.0
24.0,5.7,105.836340089049,21.0234028540238,1.0,2.0,3.9,4.0,3.0,2.0
88.0,14.85,105.843265761766,20.9852586902126,1.0,1.0,,4.0,6.0,5.0
52.0,5.4,105.769511554398,20.9368010864813,1.0,2.0,5.0,4.0,4.0,4.0
130.0,24.0,105.837907728169,21.0694322180386,1.0,1.0,6.0,2.0,3.0,2.0
30.0,5.5,105.749933047756,21.0040302115845,1.0,2.0,3.8,5.0,3.0,4.0
32.0,4.7,105.864476330957,20.9796636575505,1.0,2.0,,5.0,3.0,4.0
43.0,10.7,105.833780295265,21.0267637058041,1.0,2.0,,5.0,5.0,4.0
38.0,9.7,105.796919129702,21.038943100916,1.0,2.0,3.8,6.0,4.0,5.0
92.0,34.8,105.80909206525,21.0327064168019,1.0,2.0,6.2,4.0,6.0,6.0
38.0,8.4,105.817243743609,20.9982420825561,1.0,2.0,,6.0,,
48.0,12.9,105.830885225007,21.0359632876346,1.0,1.0,,7.0,4.0,4.0
30.0,5.98,105.794447841403,20.9583710643707,1.0,1.0,,4.0,4.0,4.0
40.0,8.3,105.812969856152,20.9908279105781,1.0,2.0,4.0,6.0,5.0,4.0
43.0,13.9,105.786494988002,21.0418328210829,1.0,2.0,4.0,6.0,6.0,5.0
41.0,4.0,105.742270234194,20.9995148031101,1.0,2.0,5.0,5.0,5.0,5.0
35.0,5.2,105.781454248499,21.0868489070532,1.0,1.0,,5.0,3.0,4.0
30.0,6.15,105.893191236198,21.0263305743408,1.0,2.0,36.0,6.0,3.0,4.0
30.0,5.98,105.794447841403,20.9583710643707,1.0,1.0,,4.0,4.0,4.0
56.0,9.9,105.812437171745,21.003015880496,1.0,2.0,,5.0,6.0,6.0
30.0,4.19,105.732193904298,21.0303458345474,1.0,2.0,5.0,5.0,3.0,3.0
30.0,6.35,105.764455911227,20.9670660513889,1.0,1.0,4.0,5.0,,
99.0,30.0,105.8233364,21.0350682,1.0,2.0,6.0,1.0,,1.0
63.0,18.5,105.872375922664,21.0379519136461,1.0,2.0,7.5,5.0,3.0,4.0
56.0,15.5,105.805958202705,21.0643832191462,1.0,1.0,,4.0,,
35.0,7.25,105.7834985302,20.98341455208,1.0,2.0,3.7,5.0,4.0,4.0
41.0,10.8,105.87272694113,21.0382628220734,1.0,2.0,3.9,6.0,3.0,5.0
85.0,17.9,105.7461221,21.0379017,1.0,2.0,5.0,8.0,14.0,14.0
30.0,6.35,105.764455911227,20.9670660513889,1.0,1.0,4.0,5.0,,
35.0,5.3,105.830502433307,20.936569557588,1.0,1.0,4.05,4.0,4.0,3.0
130.0,69.0,105.788009924152,21.0312241031802,1.0,2.0,8.1,7.0,,
40.0,8.6,105.818667295965,21.0255163462839,1.0,2.0,,4.0,3.0,3.0
35.0,5.86,105.861940911116,20.996016398203,1.0,3.0,,5.0,3.0,3.0
50.0,9.65,105.898132420328,21.0654278954996,1.0,2.0,,6.0,4.0,
32.0,5.4,105.90382570171,21.008425028428,1.0,2.0,,5.0,3.0,3.0
81.1,13.8,105.846773133852,21.0019248889938,1.0,2.0,48.0,6.0,,
40.0,6.8,105.865594675076,21.0027886325008,1.0,2.0,,,3.0,
50.0,12.5,105.763106296418,20.958282795959,1.0,2.0,5.6,5.0,4.0,4.0
41.0,6.7,105.816541985221,21.0402177736726,1.0,1.0,5.3,3.0,3.0,2.0
55.0,15.5,105.760016926364,20.9707552404381,1.0,2.0,,7.0,5.0,
65.0,21.5,105.802443854245,21.0431655829138,1.0,2.0,,,,
40.0,6.8,105.865594675076,21.0027886325008,1.0,2.0,,,3.0,
92.0,42.5,105.806422361352,20.9874915420682,1.0,2.0,5.0,9.0,,
35.0,5.69,105.821352374379,20.9790505918511,1.0,2.0,45.0,5.0,3.0,3.0
65.0,37.0,105.804553517654,21.0097973576412,1.0,2.0,,7.0,,
40.0,9.3,105.820973564891,20.9792552260011,1.0,2.0,3.6,6.0,5.0,6.0
50.0,13.0,105.760447370275,20.970807011632,1.0,2.0,4.0,5.0,,
65.0,8.9,105.811102858843,21.0412426988142,1.0,2.0,4.5,4.0,5.0,3.0
55.0,13.5,105.769991589122,20.9823052187271,1.0,2.0,,5.0,,
34.0,4.45,105.720021206596,21.0455155908782,1.0,2.0,3.75,4.0,5.0,3.0
55.0,15.0,105.786573248213,20.9751403653465,1.0,2.0,,7.0,5.0,
38.0,6.6,105.785861573066,20.9749445228122,1.0,0.0,15.0,3.0,3.0,
36.0,5.65,105.85723686724,20.9883206570407,1.0,2.0,,5.0,3.0,4.0
34.0,4.45,105.720021206596,21.0455155908782,1.0,2.0,3.75,4.0,5.0,3.0
47.0,5.0,105.83386316473,21.0268878890298,1.0,2.0,3.8,4.0,4.0,2.0
35.0,4.75,105.748463515168,21.0057940867448,1.0,2.0,,5.0,3.0,4.0
32.0,4.6,105.748227041551,21.0059714299724,1.0,1.0,4.5,5.0,3.0,4.0
38.0,4.9,105.839107793255,21.0191834877163,1.0,2.0,4.0,3.0,4.0,2.0
41.0,8.9,105.817513519763,20.9982734772591,1.0,2.0,5.5,6.0,5.0,5.0
50.0,11.0,105.871907635624,21.0381637712626,1.0,2.0,4.5,5.0,4.0,5.0
34.0,5.1,105.788531616528,21.0812420059764,1.0,2.0,,5.0,3.0,
65.0,8.9,105.811102858843,21.0412426988142,1.0,2.0,4.5,4.0,5.0,3.0
44.0,5.69,105.867204889655,21.055396050274,1.0,2.0,4.4,4.0,4.0,4.0
65.0,19.9,105.799287963365,21.0463100592375,1.0,2.0,4.0,5.0,4.0,5.0
64.9,19.85,105.791721179294,21.0460263779777,1.0,2.0,5.94,4.0,3.0,4.0
41.0,6.05,105.782690716588,20.9637991874427,1.0,1.0,7.0,4.0,4.0,5.0
38.0,7.8,105.811013241763,21.0034267449215,1.0,2.0,3.4,5.0,5.0,
65.0,19.9,105.799287963365,21.0463100592375,1.0,2.0,4.0,5.0,4.0,5.0
35.0,6.9,105.810379953074,21.0349722266639,1.0,2.0,4.0,5.0,3.0,4.0
33.0,6.5,105.77692594233,20.9663377459978,1.0,2.0,,5.0,3.0,4.0
45.0,8.15,105.812797477868,21.0290032144762,1.0,2.0,4.2,5.0,4.0,4.0
40.0,6.95,105.901100281269,21.0532392002242,1.0,1.0,,6.0,3.0,5.0
75.0,12.9,105.8269505,21.0320354,1.0,1.0,,3.0,3.0,2.0
65.0,12.5,105.818247628459,21.0086395915145,1.0,2.0,5.0,5.0,4.0,4.0
32.0,4.6,105.748227041551,21.0059714299724,1.0,1.0,4.5,5.0,3.0,4.0
270.0,90.0,105.82417061335,21.0688141951695,1.0,2.0,7.0,9.0,40.0,
75.0,3.5,105.846821779408,20.9767099877857,,1.0,3.0,2.0,3.0,1.0
33.0,6.5,105.77692594233,20.9663377459978,1.0,2.0,,5.0,3.0,4.0
75.0,3.5,105.846821779408,20.9767099877857,,1.0,3.0,2.0,3.0,1.0
45.0,8.15,105.812797477868,21.0290032144762,1.0,2.0,4.2,5.0,4.0,4.0
35.0,6.9,105.810379953074,21.0349722266639,1.0,2.0,4.0,5.0,3.0,4.0
75.0,12.9,105.8269505,21.0320354,1.0,1.0,,3.0,3.0,2.0
40.0,6.95,105.901100281269,21.0532392002242,1.0,1.0,,6.0,3.0,5.0
65.0,19.5,105.845608935006,20.9832943400416,1.0,2.0,5.5,7.0,5.0,5.0
35.0,6.2,105.821708267342,20.997862095111,1.0,2.0,4.6,4.0,3.0,3.0
65.0,19.5,105.845533484921,20.9836079895568,1.0,2.0,5.5,7.0,5.0,5.0
65.0,12.5,105.818247628459,21.0086395915145,1.0,2.0,5.0,5.0,4.0,4.0
60.0,14.0,105.879752124148,20.9819659810132,1.0,2.0,5.0,4.0,4.0,4.0
73.0,13.9,105.808720101406,21.0379698061383,1.0,2.0,4.4,4.0,,
270.0,90.0,105.82417061335,21.0688141951695,1.0,2.0,7.0,9.0,40.0,
59.0,12.0,105.775509042217,21.0117395490655,1.0,2.0,,8.0,16.0,16.0
50.0,17.5,105.774471443015,21.0383667507022,1.0,2.0,4.7,5.0,4.0,4.0
36.0,8.6,105.785841655285,21.0359740585437,1.0,2.0,,,,
45.0,6.85,105.73751615583,21.0435532112256,1.0,,,5.0,3.0,4.0
170.0,33.5,105.8233364,21.0350682,1.0,1.0,4.0,4.0,,
50.0,12.0,105.844442092676,20.9710904232062,1.0,2.0,4.0,6.0,5.0,5.0
50.0,6.4,105.918402405409,21.0868663453419,1.0,2.0,,4.0,3.0,3.0
55.0,13.0,105.865872395313,21.0030287387987,1.0,2.0,4.5,5.0,4.0,4.0
45.0,6.5,105.841069164233,20.9916962989306,1.0,1.0,3.6,3.0,3.0,2.0
42.0,4.9,105.733244143699,20.9383305033248,1.0,2.0,4.0,5.0,5.0,4.0
50.0,16.0,105.854882121245,21.0053938485371,1.0,2.0,4.0,5.0,4.0,3.0
50.0,6.4,105.918402405409,21.0868663453419,1.0,2.0,,4.0,3.0,3.0
60.0,12.0,105.774154429234,21.0237215400169,1.0,2.0,5.5,,4.0,3.0
31.0,5.85,105.785824734268,20.9590507430468,1.0,2.0,3.4,5.0,3.0,4.0
122.0,26.0,105.80445461872,21.0599149453318,1.0,2.0,,5.0,,5.0
58.0,9.2,105.8241243,21.0741939,1.0,1.0,4.5,5.0,7.0,5.0
50.0,13.5,105.854810049332,21.0059379103782,1.0,2.0,4.5,4.0,4.0,3.0
55.0,19.3,105.810002958337,21.0186488079696,1.0,2.0,4.2,5.0,6.0,5.0
30.0,7.6,105.795615292307,21.0228357597064,1.0,3.0,,,,
77.0,30.2,105.774724213467,21.0313105923186,1.0,2.0,5.0,7.0,6.0,6.0
65.0,11.8,105.791757083177,21.0657578841535,1.0,2.0,5.0,4.0,4.0,4.0
65.0,11.8,105.791757083177,21.0657578841535,1.0,2.0,5.0,4.0,4.0,4.0
100.0,31.25,105.76691,21.03566,1.0,2.0,,,16.0,16.0
30.0,4.5,105.9078847,21.0250451,1.0,1.0,,5.0,3.0,4.0
40.0,7.0,105.817264945879,20.997920052926,1.0,2.0,,4.0,,
32.0,5.25,105.794272351526,21.0716118403848,1.0,2.0,3.3,2.0,2.0,1.0
35.0,7.2,105.849703714231,20.9946920356839,1.0,1.0,3.5,4.0,4.0,3.0
30.0,5.15,105.91777772435,21.0210843167127,1.0,1.0,,6.0,3.0,3.0
71.0,10.9,105.797424872182,21.0404330950271,1.0,2.0,14.2,4.0,4.0,4.0
44.0,23.2,105.809953190868,21.0162525786082,1.0,2.0,3.8,6.0,4.0,5.0
42.0,7.29,105.8201087,21.012597,1.0,1.0,,4.0,3.0,3.0
71.0,10.9,105.797424872182,21.0404330950271,1.0,2.0,14.2,4.0,4.0,4.0
72.8,6.7,105.745874070417,21.0594617915487,1.0,2.0,6.0,3.0,4.0,2.0
38.5,6.55,105.8380088,21.0089912,1.0,2.0,4.3,5.0,3.0,4.0
42.0,7.29,105.8201087,21.012597,1.0,1.0,,4.0,3.0,3.0
60.0,26.0,105.801706678919,21.0118653821943,1.0,1.0,4.6,3.0,4.0,5.0
65.0,13.5,105.806979306197,21.0801535985014,1.0,2.0,4.6,6.0,6.0,6.0
70.0,25.8,105.829356532219,20.9717101117482,1.0,2.0,6.2,6.0,5.0,6.0
22.0,7.15,105.829981870443,21.0277140684767,1.0,2.0,3.0,4.0,3.0,3.0
95.0,22.0,105.898939562913,21.0525151647127,1.0,2.0,6.0,5.0,5.0,4.0
70.0,29.0,105.811059388924,21.0034681557834,1.0,2.0,6.7,8.0,,
22.0,7.15,105.829981870443,21.0277140684767,1.0,2.0,3.0,4.0,3.0,3.0
62.0,23.0,105.828589104756,21.0282261881949,1.0,2.0,6.0,7.0,9.0,6.0
52.0,5.15,105.902449735049,21.0242557663454,1.0,1.0,3.9,6.0,4.0,4.0
30.0,7.6,105.794494144527,21.0231670231195,1.0,1.0,3.8,5.0,3.0,3.0
30.0,4.25,105.934932389769,21.0388549334425,1.0,2.0,4.0,5.0,4.0,4.0
35.0,6.2,105.771848205482,21.0194594689426,1.0,2.0,4.8,4.0,3.0,3.0
40.0,10.9,105.82774563743,21.0005821267969,1.0,2.0,,5.0,4.0,4.0
90.0,33.0,105.810207259555,21.0159247834383,1.0,2.0,5.0,8.0,21.0,22.0
35.0,6.7,105.769235759583,21.0306982030508,1.0,2.0,4.0,5.0,4.0,4.0
50.0,13.5,105.84653937157,21.0019008015123,1.0,1.0,4.5,4.0,3.0,4.0
56.0,8.5,105.800229891765,20.9875829503469,1.0,2.0,3.5,4.0,4.0,3.0
50.0,13.5,105.84653937157,21.0019008015123,1.0,1.0,4.5,4.0,3.0,4.0
35.0,6.35,105.83055576215,21.0196217355143,1.0,2.0,4.2,5.0,3.0,4.0
15.0,3.25,105.78838060093,21.0460563760594,1.0,2.0,,,,
60.0,15.5,105.866920947699,21.0494085710611,1.0,2.0,4.6,6.0,3.0,6.0
72.0,59.8,105.810318845538,21.0160403264298,1.0,2.0,17.0,8.0,7.0,8.0
30.0,6.35,105.810075023322,21.0115214043577,1.0,2.0,3.2,4.0,4.0,2.0
60.0,15.0,105.799425924217,21.0109274033763,1.0,1.0,4.0,5.0,6.0,5.0
35.0,6.7,105.769235759583,21.0306982030508,1.0,2.0,4.0,5.0,4.0,4.0
18.0,4.7,105.856736675972,20.9951222920068,1.0,2.0,4.0,4.0,3.0,3.0
62.0,13.9,105.767053170604,21.0236153790909,1.0,2.0,12.0,5.0,5.0,6.0
65.0,25.5,105.773042166126,21.0352580342861,1.0,2.0,4.5,7.0,,
30.0,7.6,105.821261987709,20.9789544629591,1.0,1.0,,4.0,4.0,3.0
30.0,3.95,105.93461799694,21.0385765660257,1.0,1.0,3.2,5.0,3.0,4.0
42.0,10.5,105.818598816449,20.9872053489486,1.0,2.0,4.2,6.0,10.0,11.0
18.0,4.7,105.856736675972,20.9951222920068,1.0,2.0,4.0,4.0,3.0,3.0
18.0,3.5,105.861052359262,21.0255541648286,1.0,1.0,3.1,5.0,3.0,4.0
32.0,7.2,105.782590133985,21.0037019710651,1.0,1.0,4.0,5.0,5.0,4.0
40.0,10.8,105.834153751725,21.0268710519783,1.0,1.0,5.0,5.0,5.0,4.0
60.0,15.0,105.799425924217,21.0109274033763,1.0,1.0,4.0,5.0,6.0,5.0
32.0,3.95,105.732560036234,21.0356909017052,1.0,1.0,3.4,4.0,3.0,4.0
32.0,7.6,105.833693550392,21.0270272923623,1.0,2.0,3.5,5.0,3.0,4.0
50.0,14.8,105.823713759652,21.0352959795067,1.0,2.0,5.0,6.0,4.0,4.0
30.0,5.75,105.800615811652,21.0376576238993,1.0,2.0,5.0,5.0,3.0,4.0
40.0,10.8,105.834153751725,21.0268710519783,1.0,1.0,5.0,5.0,5.0,4.0
40.0,8.3,105.810265036942,21.0348235924804,1.0,2.0,4.5,6.0,3.0,5.0
30.0,6.0,105.856767233249,20.9950873075404,1.0,2.0,4.0,5.0,3.0,4.0
32.0,7.6,105.833693550392,21.0270272923623,1.0,2.0,3.5,5.0,3.0,4.0
